username,products,date,helpfulness,recommendation,hours_played,body
"Pikemonogatari!","608 products in account","Posted: March 19","5 of 7 people (71%) found this review helpful
1 person found this review funny","Recommended","11.7 hrs on record","Posted: March 19
												If your game is lagging, it might be defaulted using integrated graphic card. Change it in your respective card setting (in my case it's Nvidia Control Panel). I switched from Intel integrated to my GT930M and every battle goes smoothly.

As for the game itself, ESTIVAL VERSUS is huge improvement from its predecessor. Use of better models, improvement for nearly every features, and of course larger roster of characters to play. Quality port reassured.
Fully supporting my favorite illustrator Yaegashi Nan.

Thank you for porting ESTIVAL VERSUS to its fullest!"
"Remi","276 products in account","Posted: March 23","1 person found this review helpful","Recommended","73.7 hrs on record","Posted: March 23
												Yes."
"Seraph","622 products in account","Posted: March 18","5 of 11 people (45%) found this review helpful","Recommended","23.0 hrs on record","Posted: March 18
									Product received for free

												Don't like reading? Check out the video review here:


	
	
		YouTube™ Video: Senran Kagura Estival Versus Review 
		
			Views: 426		
		
			Episode 150: Busted Reviewed and edited by Seraph/Sam Today we look at the PC version of Senran Kagura: Estival Versus. A little late than never but how does it fare? Find out in today's review!		
	


Originally released in Japan for the Playstation 4 and Playstation Vita on March 26 2015 with North American and European releases following on March 15 and March 18 2016 respectively, we have Senran Kagura: Estival Versus. What you’re seeing here is the PC version of the game which was released on March 17 2017 and for transparency, I was given a copy of this game via a PR network. Developed by Tamsoft and published by Marvelous in Japan and Europe with XSEED handling the game in North America, Senran Kagura: Estival Versus is the seventh game in the Senran Kagura series and the fifth game to be released in English. The eighth game Senran Kagura: Peach Beach Splash was released for Playstation 4 in Japan on March 16 2017 and I’ll be covering that game in a future review. 

In Estival Versus, our four teams of shinobi get transported to a mysterious island by Sayuri, the grandmother of Asuka, the leader of Hanzo for the Kagura Millennium Festival where dead shinobi with regrets are temporarily brought over to the world of the living where they can be laid to rest. As well as that, our four teams as well as the overseers of the festival; the Mikagura sisters are to participate in the Shinobi Bon Dance, a battle royale of sorts where each team must destroy platforms belonging to the other teams with the reward being the road opening up to the status of Kagura, the highest status in the Shinobi World. On top of that, you’ll also get the light hearted humour and slice of life moments in between, but is the game any good? Find out in…

[THE GOOD]

I found the gameplay of Estival Versus is quite an improvement over Shinovi Versus. The game includes a few new elements such as wall running and attacks as well as Fusion Aerial Raves where if you’re playing a mission with a teammate, you can perform a combination attack of sorts. You can also pick up bomb shells with do various things such as freezing or paralysing the opponent to even summoning grunts or a ridable mech for you to deal more damage with which is pretty fun. Another thing introduced to the game are Creative Finishers where if your opponent is defeated near certain areas (reflected by a signpost with an exclamation mark on it), they fall into the trap in that area whilst losing all their clothes. While some are a little over the top, this is to be expected in a Senran Kagura game and I feel it adds to the charm. However in comparison to Shinovi Versus, the gameplay does feel a bit slower so I wouldn’t be expecting a lot of fast paced gameplay.

I quite enjoyed the Shinobi Girls Heart Missions that I unlocked over the course of the game. In certain levels you’ll find festival platforms that you need to destroy. Some of these platforms can be a bit out of the way or hidden and some require you to think outside the box on how to reach them. Once a certain amount of them have been destroyed you’ll start unlocking Shinobi Girls Heart Missions which are 5 stages where you play as a certain character. These missions also tell a small story whether it’s Miyabi wanting everyone to call her a hunk or Asuka’s grandfather switching bodies with her, the missions act as a small slice of life tales to the game, complete with a CG for the ending.

Diorama mode is a returning feature I also enjoyed too. Returning from Senran Kagura 2: Deep Crimson on the 3DS, and as an expansion of the Dressing Room mode of the original, the Diorama mode allows you to dress up characters and have them pose in backgrounds. The costumes you give the characters can also be used in battle too so feel free to experiment around and customize the girls to your liking.

The game also introduces a bunch of characters with a number of them being DLC. Returning characters include Rin and Daidouji who were originally introduced through a free update. New characters introduced include Naraku and True Kagura who first appeared in Senran Kagura 2: Deep Crimson as well as the shopkeeper and member of Hanzo Academy Ayame making their first playable appearance (New Wave doesn’t count). The game also features crossover characters such as Ayane from the Dead or Alive series and most notable, three characters from Ikkitousen. Originally due to licencing issues the Ikkitousen girls weren’t available, but after some negotiations, they were allowed in, however, they’re identified by the Three Kingdoms hero they represent. Each character I’ve found DLC or not also plays differently so it’s easy enough to pick a character that you’ll work well with. But, all’s not well with the game so with that we’ll move onto…

[THE BAD]

While the game has you play through as certain Shinobi, the one I felt was most left out of a playable role was Homura the leader of her Crimson Squad having the only playable story role in a Tutorial mission. While the game has you playing as just about every character at least twice, I feel that out of the team leaders, Homura really gets shafted for playable roles. On the plus side, you can replay completed missions as any character and Homura does get a Shinobi Girls Heart series of missions, but I feel that she’s a little unrepresented in this instalment.

The game from my understanding is a little bit on the buggy side as well. While I have come across bugs in which my game’s crashed or I’ve been forced to quit the game through ALT + F4, I’ve been one of the luckier ones, as I’ve heard from some folks playing the game that they’ve been forced to quit the game as early as the tutorial missions. Hopefully though the game does get patched soon so people don’t have to put up with this.

I also felt that the story was all over the place and some of the translation changes didn’t make much sense. While it does take a much more serious turn near the end, I felt that a lot of the story was padded with filler content and situations if you excuse the pun. One of them for instance has Miyabi the leader of the revived Hebijo group attacking the Mikagura Sisters over Sugar and Soy sauce to make an Egg Rice bowl with her mother and one that bugged me was where Shiki, one of the Gessen members was, according to the translation learning French when in the original and clearly in the dialogue it’s English. Asides from that, I don’t really have much else to complain about so it’s now time I give…

[THE OPINION]

Senran Kagura: Estival Versus, bugs aside is a fun game that people will either like or hate. Under the gratuitous fan-service, I’ve found the game does have a more serious outlook and explores themes around reuniting with dead loved ones while throwing in the trademark humour the series has since been well known for. If fan-service is your thing and if you’re a fan of the series, I’d say pick the game up. For the additional characters and missions, you’ll be paying out the ♥♥♥ in DLC. I thoroughly enjoyed my time playing the game and I’m looking forward to what the series has in store for the future after Peach Beach Splash."
"Shoebill","81 products in account","Posted: 22 March","27 of 35 people (77%) found this review helpful
21 people found this review funny","Recommended","39.7 hrs on record","Posted: 22 March
												This game made me forget I have depression"
"Desolater IV","5,381 products in account","Posted: 18 March","50 of 63 people (79%) found this review helpful
2 people found this review funny","Recommended","5.2 hrs on record","Posted: 18 March
												Ecchi Anime Hack & Slash
	
	
		YouTube™ Video: Senran Kagura Estival Versus || Ecchi Anime Hack & Slash || Part 1 
		
			Views: 164		
		
			#ESTIVALVERSUS http://store.steampowered.com/app/502800/ 🌟-Join my Steam Group: http://steamcommunity.com/groups/GamingTaylor ⭐️Twitter: https://twitter.com/DESOLATER_IV		
	

+ The gameplay is surprisingly fun. It's similar to the Dynasty Warriors series where you pull off various combos while fighting through hundreds of enemies. 
+ TONS of characters each with their own weapons, special abilities, and unique personalities.
+ Lengthly cutscenes with humerous dialogue
+ Very sexually teasing as there's a lot of playful nudity as you transform to different outfits, and tear off enemy clothing.
+ Visually the game looks amazing, very vibrant with a great anime style.
+ Great soundtrack

- The missions are a bit too reptitive after a while, and essentially have you doing the same thing with a different character each time. 
- Personally I felt like there was a bit too much dialogue after each mission. You'll likely be reading more than actually playing the game. Along with that it seems like a lot of the scenes are somewhat random and a bit silly. Some scenes are just an image with text overlayed on top which felt a bit lazy."
"Ryofu Housen","123 products in account","Posted: March 18","4 of 7 people (57%) found this review helpful
1 person found this review funny","Recommended","10.7 hrs on record","Posted: March 18
												It has Ryofu, I dont need anything else...

*cough*

alright, for the one who enjoyed senran kagura Shinovi Versus (SKSV), I 100% recommend this title. it has improvement in many things from SV. this review is also consider my playtime from PS4 Japanese version of this game (got platinum).

for someone new to this title, Senran Kagura Estival Versus (SKEV) is hack and slash action between all girl shinobi that has many fanservice going around, but don't be fooled, not like most fanservicey game, SKEV actually has a great gameplay that you can enjoy if you like hack and slash action game. I recommend getting SKSV first if you care about story, but if you only care about gameplay, SKEV is better. 

for comparison with SKSV, combats feels more fluid and balanced, no one feel overpowered (except for some DLC char). now support up to 10 person multiplayer (haven't checked how smooth). it also feels optimized with constant 60 fps for my PC. you better have controller to play this game though, seriously, get one for action game like this.

Story is begin after the events of the special OVA (watch it on youtube or somewhere, recommended, but not required as it's only mentioned on prologue of the story). the girls is now summoned to attend special shinobi ceremony. yes, that's the plot, story progress might be a bit weaker now, but instead we got alot more in depth info of each characters in senran kagura.

Pros :
+ Good Quick hack and slash action
+ alot of girls to choose from
+ Bouncy Fanservice
+ Other features like Photo mode for more ""intimate"" time to your favorit characters
+ ""Creative"" Finish
+ Multiplayer up to 10 person
+ Ryofu (for me)

Cons :
- Story is a bit weaker than SKSV
- can quickly get repetitive, as there only a little variation in single player mode

to Summarize :
- You like hack and slash and anime graphic? : get it
- You like hack and slash with good story? : consider other title first, try SKSV
- You like bouncy anime boobs? : ♥♥♥♥ING GET IT!
- You like Ikkitousen : JUST GET IT! not like that many game you can play as one of Ikkitousen characters."
"Vanitas","72 products in account","Posted: March 21","3 of 5 people (60%) found this review helpful","Recommended","5.9 hrs on record","Posted: March 21
												One of the best game I have played so far. 9.5/10 due to some bugs rarely occur"
"Mighty Dolphin","46 products in account","Posted: March 18","13 of 26 people (50%) found this review helpful
10 people found this review funny","Recommended","12.6 hrs on record","Posted: March 18
												The new Senran Kagura games has just releashed on steam, which means...
MORE ♥♥♥
MORE BOOBS
SO TILTED
10 MORE MINUTES MOM OR I WILL KILL YOU
I DON'T WANT TO LEAVE MY ROOM ANYMORE
THIS IS MY WAIFU SDFU MOM
NO IT'S NOT GARBAGE, SHE'S REAL
YOU TALK ♥♥♥♥ ABOUT MY ASUKA-CHAN, YOU OUT OF THE GAME
REPORT THIS NOOB PICKING MY ASUKA-CHAN
WHERE IS THE UNCENSORED PATCH???
I TOLD YOU THAT I DON'T WANT TO FIND A GIRLFRIEND
In conclusion:
OPPAI OPPAI OPPAI OPPAI OPPAI OPPAI OPPAI OPPAI OPPAI OPPAI OPPAI VAG1N4 OPPAI OPPAI OPPAI
And finally, I give this game, a BOOBS/10"
"RD_littlechi","114 products in account","Posted: March 18","0 of 1 people (0%) found this review helpful
1 person found this review funny","Recommended","18.1 hrs on record","Posted: March 18
												I bought this game PSVita version,but the low FPS is doesn't good,so now in PC the 60FPS can be fight very smooth(0v<)"
"3-10-17|GamerGamera","4 products in account","Posted: March 23","1 person found this review helpful","Recommended","1.9 hrs on record","Posted: March 23
												I can see the majority of the fan base of this game is only playing for the charaters boobs and how they are animated. I am new to this type of game. I mean like anime and third person pc fighter. I only place third person games on console and this kinda changed my view on it. The game play is actually interesting if your not obsessed by the fact that they are all purposefully sexualized except one girl. I know i should've started at the first game instead of this one but this just came out and i know that online wont be cluttered and i have a close friend who has interest in this game. So im not necessarily calling this came good because of my friends or reviewers comments, im calling it good because aside the over use of boobs on this game it is an actual good game. Plus if they can make this type of game and have a good plot drwing others in with many ways then i do believe if they attempted a different game style they could accomplish such a thing."
"PoorYorick","485 products in account","Posted: March 20","6 of 12 people (50%) found this review helpful","Recommended","22.8 hrs on record","Posted: March 20
												We can all agree that nobody come to play Senran Kagura for the characters, the writing or the gameplay. Yet the makers have put an incredible ammount of effort into exactly those areas. All of the clevages on the screen have very fun and endearing things to say and some stories can be surprisingly emotional. Be it one holding her pain in just long enough for her mother to die in peace, another realizing that joy in the now is fleeting nd can't last forever or another finally accepting that groping women's boobs is only  statisfying for so long and that there are also butts, legs and bellies to grope (haven't we all been there?)
Personally, I can't wait for someone to make a tool to lower the jiggling a bit and maybe adjust the bust sizes to make the characters more distinct as with the last entry. 
Still, this is a shamefully fun game with a lot of humor, quirk and fanservice."
"蕭十一媛","966 products in account","Posted: March 18","41 of 66 people (62%) found this review helpful
9 people found this review funny","Recommended","4.2 hrs on record","Posted: March 18
												このゲームは馬鹿ゲーに属する  愛すべきお色気馬鹿ゲー
-My Rant LoL-
他のアクションゲームと比べて少し単調だとは思いますが、まあまあ楽しい
オンラインに関してですが、初心者はまともに対戦できません
私は回線強度の表示はマックスですが、たててある部屋に入るとだいたいすぐキックされます
今のところ、１回だけ対戦できましたが５回キックされました。「誰でも歓迎」という部屋名でもキックされます
自分で部屋をたてても、入ってきた人はこちらが初心者だとわかるとすぐ抜けます
初心者と戦ってもつまらないという気持ちはわからなくはありませんが、、、つらい
オンにけっこう期待してたので残念
感想::ゲーム性アクションが爽快だと聞いていたことと、キャラクターデザインが可愛いことで、発売を待つまでの間に期待値がわりと高くなっていたのですが、実際にプレイしたみたところ、十分に満足できる内容でした。
主なゲーム内容としては、ストーリーモードと個別シナリオモード、更衣室の鑑賞モード、様々なゲーム内容とステージを設定できるオンライン対戦モード（対人だけでなく、人間 VS CPUでもできる）。一戦がさほど長くないので、どれも気楽に楽しめます。
さておき、ゲームシステム。このゲームの最大の特徴は戦闘しているキャラクターの服を破壊できることであり、しかも衣装破壊にモーションがついていること。さらに衣装破壊時に、ステージに設置されている「！」という立て看板付近で相手を倒すと専用のフィニッシュモーションが発動することです。
衣装が破壊されて恥じらいながら身悶える可愛いキャラクター達が盛りだくさんというだけで、実に戦う意欲がわいてきます。爆乳が多いので揺れますし、太もものぷにぷに感には多幸感すら覚えるほどです。ステージ攻略時には「この為に戦っていたんだ」とプレイヤーを満足させること必至です。
そのうえキャラクターを着替えさせることや髪型、色を変更することも出来て、ストーリーモードなどでのキャラ使用時にはその衣装を反映さえることができるという。
ちなみに、先に挙げた更衣室の鑑賞モードでは、そんな可愛い子たちに触ることもできます。ポーズを取らせることもできます。可愛い。
シリーズ未プレイの弊害としては、キャラの関係性がややわかりづらいということでしょうか。まあ、キャラクターが可愛いことには変わりないのでさほど気にならないと思います。

総合感想
グラフィックやお色気要素は大幅にパワーアップしました
が、ゲームとしての面白さは少しパワーダウンしてしまった印象です
操作キャラが増え飽きにくくはなっているものの、アクション面のテンポが主に硬直の影響でそがれてしまい集中できないように感じました
アクションゲームとしての面白さも求めると前作に一歩ゆずってしまう印象でしょうか
ただ、お色気要素やキャラクターの魅力は相変わらずなので、アクション面を気にしないのであれば楽しめる作品かと思います
 

Note:
ちょいエロ要素を楽しみたくて購入したが、思いの外たのしく、すぐハマりました。ストーリーも楽しめた。キャラも多く、軽い無双系なので好きです。ストーリーの長さはキャラ多いからサイドストーリーもう少し多くてもと感じた(割りと充分あるけども)。更衣室系は着替えぐらいしかしてないけど、そこでポーズ取らせて写真撮れるのが、好きな人にはドハマりするらしいんでやってみてはどうでしょうか。

こんな人にオススメ
・超ド直球のお色気ゲームが好きな人
・ゲームキャラにに男なんて必要ないぜという人
・女の子の着せ替えをしたい人
・グラフィックは良いに決まっているという人"
"lagrie","255 products in account","Posted: March 19","7 of 11 people (64%) found this review helpful
1 person found this review funny","Recommended","13.9 hrs on record","Posted: March 19
												Senran Kagura got me suprised when i first tried the franchise out.
Shinovi versus, was not only tons of fun and had lots of content.
it also made me laugh. Its one of those few games left made to have fun.

It took every good aspect of shinove versus and made it 10 times better.
More characters, CHECK
More customisation, CHECK
More Options, CHECK
Great port, CHECK
Online play, CHECK
Fun Gameplay, CHECK
Great story mode, CHECK
More ""Plot"", CHECK
More Fan service, CHECK
Opai, CHECK

It has so much to do, there is allot of DLC right?
Tbh, i don't mind at all. I bought all of it.
why? well if you played Shinovi Versus, you know why.

Have fun guys ! choose the waifu, Beat up the rest.
Kick there asses, slap there asses, be amazed by the 4k support.
Customise you're character, go online, kick there asses again.
Slap it if you have to.

There is also allot of content.
and fan service... (i think i said it already)

ENJOY !!!"
"iluvOP","515 products in account","Posted: March 19","1 of 3 people (33%) found this review helpful","Recommended","7.2 hrs on record","Posted: March 19
												Very good!
One issue I had though. I had to lock the framerate to 30 for the tutorial missions. After that you can change it back to 60. Its sheer torture, but its over quickly. If you don't your controls freeze and you can't do diddly s**t!

Aside from that, controller is very much recommended. The game looks good, didn't have any hitches or slowdowns. No crashes so far though some people are reporting those. Seems to be mostly happening on windows 10 as of this moment.

The game has great fanservice and a surprisingly fun combat system and a variety of characters with different fighting styles. Bueno."
"LoneStar7T9","643 products in account","Posted: March 20","7 of 13 people (54%) found this review helpful
5 people found this review funny","Recommended","3.0 hrs on record","Posted: March 20
												Teenage girls with huge boobies.

This game is so wrong.

Which is why I love it."
"Cyclopean Haunt","25 products in account","Posted: 19 March","124 of 136 people (91%) found this review helpful
30 people found this review funny","Recommended","29.5 hrs on record","Posted: 19 March
												- ""This is a sequel of Senran Kagura Shinovi Versus right? should I get SV before playing this?""
  Yes, if you want to know the story. If not then just get this one. 
  Then again, it's up to you.

- ""I have SV, should I get this one?""
  Well, why not? Estival Versus has more contents.
  New playable characters, Photo mode, AI partner, ability to freely customize a character's transformation outfit, etc.

- ""Are the characters from SV playable in this game?""
  Yes, all of 'em are playable.

- ""Is the DLCs worth it?""
  Depends on yourself really.
  I, for example, would love to get all of 'em, but only bought half of the DLCs because. . .I couldn't afford all of 'em lel.
   -""Oh you're so poor""
     Oh you shut up.

  If you're struggling to choose which DLC to choose, I'd recommend Character DLCs. What about the other DLCs? well, it's kinda obvious.
  Costume DLCs if you like to customize the character's outfit. 
  Mission DLCs if you're looking for more challenges.
  BGM DLC if you're a BGM lover or just simply like the BGM from SV.

- ""I'm new to the series, is this game for me?""
  Do you like Hack&Slash? Are you alright with the playable characters being all female? Do you like Anime-style game? Do you like jiggly b**bs physics?

_ ""I personally don't like fanservice""
  Don't worry, it's not like your screen will be filled with b**bs and booty 90% of the time.

- ""Can I play with Keyboard and Mouse?""
  With Keyboard, yes. The game has KEYBINDINGS CUSTOMIZATION so no worries.

  When you've started for the first time however, the keybindings doesn't seem to work (yes, a bug, And currently they're working to fix it).
  In order to get it to work -> pause the game -> go to the settings -> you'll see that your keybindings are 'saved' -> you just need to re-assign the keybind the same as the one you've saved before (just one is enough) -> save settings -> resume the game -> enjoy.

  Dunno about the mouse since I play the game with keyboard only. The 'bug' probably affects mouse control too.



And. . .that's it.
Hope it helps.


Extra :

- ""This ****** weeb game shouldn't exist""
  Well, too bad it exist. Get rekt son.
  Oh, let me guess. You're gonna thumb down positive reviews as much as possible eh? hehehehe.

- ""This is an insult to real life wome-""
  Ssssshhhhhh. . . . .
  No it's not.
  And lemme guess again, You're gonna thumb down positive reviews as well huh? hehehehe.

Get off this page you Whippersnappers."
"HeartlessJing","88 products in account","Posted: March 18","1 of 3 people (33%) found this review helpful","Recommended","11.8 hrs on record","Posted: March 18
												Well after sitting down and playing this game all day (Over 10 hours) I feel confident in saying that it is just as great, if not better, than it's predecessor! 
I had my heart set on liking this game even before it came out and of course I jumped on it the second that it was released! 

As far as DLC content goes, I'm really satisfied so far! I bought all the character packs because it seemed like the right thing to do (more characters in an action game? No brainer for me!) and I definitely don't regret my purchase! I've read reviews on the mission packs and those can definitely wait until after you complete everything in game because the base game already has a ton for you to unlock and discover. 

This is a great action fighting game WITH boobs! Definitely worth the price tag and I have no regrets. 

Hikage is Life. 


10/10 would waste another full day stripping shinobi."
"SlyCoopersButt","45 products in account","Posted: March 18","4 of 9 people (44%) found this review helpful
7 people found this review funny","Recommended","29.5 hrs on record","Posted: March 18
												Like Skyrim with tiddy's."
"Jamie Lannister [KS]★","28 products in account","Posted: March 20","13 of 22 people (59%) found this review helpful
3 people found this review funny","Recommended","57.8 hrs on record","Posted: March 20
												At 43.8 hrs into the game on the 3rd day of release i think its time for a review.

   I will keep this short and sweet like haruka. Do yourselves a favor and get this game...
 where else you gonna find a panty eating contest XD"
"Sexual Magic","533 products in account","Posted: March 18","1 of 2 people (50%) found this review helpful","Recommended","3.7 hrs on record","Posted: March 18
												Yet again, another good port of a Senran Kagura title. This one supports 2560x1440 resolution at 60fps like all the others and Estival versus seems like the best quality port of all the games they released on steam. It is a fun fanservice beat em up with nice music and some anime cutscenes. 
 As for the story and gameplay, there are plenty of reviews out there that will go into that. The game has been out on the ps4 for quite some time now."
"No Biggies","79 products in account","Posted: March 23","2 of 2 people (100%) found this review helpful","Recommended","10.0 hrs on record","Posted: March 23
												I see boobs, I press like & add it to the cart

on the other topic
this game ( and it's prequel, the SV ) is a solid hack-n-slash games
.
.
.
.
.
with a lot of fanservice

although it's still a bit buggy because it's just recently released on steam, if you love hack-n-slash games, I'd say go for this one"
"Smashpoke","128 products in account","Posted: March 18","1 of 3 people (33%) found this review helpful","Recommended","26.3 hrs on record","Posted: March 18
												Q U A L I T Y M A T E R I A L 10/10"
"Rezn0v","12 products in account","Posted: March 18","2 of 4 people (50%) found this review helpful","Recommended","5.2 hrs on record","Posted: March 18
												Nice oppai"
"Shoebill","81 products in account","Posted: 22 March","27 of 35 people (77%) found this review helpful
21 people found this review funny","Recommended","39.7 hrs on record","Posted: 22 March
												This game made me forget I have depression"
"Illasera","161 products in account","Posted: March 22","10 of 14 people (71%) found this review helpful","Recommended","23.1 hrs on record","Posted: March 22
												The gameplay is actually quite fun and solid,
I am sure it will get repetitive at some point, but so far its still fresh for me.

To the point in which... the excessive fan-service here actually devalues the game.
fan-service is the reason why people buy the game, i am aware of it, but the gameplay is fun as well.

More focus towards the gameplay and making the fan-service implict 
(as in, still being there, but not as the main focus).
This game may even reach a wider audiance even as a niche."
"Sails","38 products in account","Posted: March 19","0 of 1 people (0%) found this review helpful","Recommended","16.7 hrs on record","Posted: March 19
												It's pretty fun and simple.
You get into action and immediately know what you have to do and what buttons you have to use to be efficient.
Be warned, though. If you buy this game for the multiplayer experience, don't.
Bugs, crashes, loading screens of death. Overall unpleasent experience."
"LoneStar7T9","643 products in account","Posted: March 20","7 of 13 people (54%) found this review helpful
5 people found this review funny","Recommended","3.0 hrs on record","Posted: March 20
												Teenage girls with huge boobies.

This game is so wrong.

Which is why I love it."
"Reisen","23 products in account","Posted: March 22","16 of 20 people (80%) found this review helpful
2 people found this review funny","Recommended","5.2 hrs on record","Posted: March 22
												I love this game not for the fanservice and the extreme amount of lewd, but because of the fun and diverse fast-paced fighting that this game serves. on top of that, all characters give a new feel to every fight, and really changes gameplay depending on who is on the field. I'm a bit disappointed that all that everyone else sees is just fanservice and boobs, but other than that i really love this franchise."
"TheBrunoSaurio","152 products in account","Posted: 18 March","46 of 57 people (81%) found this review helpful
46 people found this review funny","Recommended","15.3 hrs on record","Posted: 18 March
												If boobs physics weren't enough in Shinovi Versus, well now you have boobs physics in 4K

This game has boobs



and fights...


and more boobs

boobs."
"Ryofu Housen","123 products in account","Posted: March 18","4 of 7 people (57%) found this review helpful
1 person found this review funny","Recommended","10.7 hrs on record","Posted: March 18
												It has Ryofu, I dont need anything else...

*cough*

alright, for the one who enjoyed senran kagura Shinovi Versus (SKSV), I 100% recommend this title. it has improvement in many things from SV. this review is also consider my playtime from PS4 Japanese version of this game (got platinum).

for someone new to this title, Senran Kagura Estival Versus (SKEV) is hack and slash action between all girl shinobi that has many fanservice going around, but don't be fooled, not like most fanservicey game, SKEV actually has a great gameplay that you can enjoy if you like hack and slash action game. I recommend getting SKSV first if you care about story, but if you only care about gameplay, SKEV is better. 

for comparison with SKSV, combats feels more fluid and balanced, no one feel overpowered (except for some DLC char). now support up to 10 person multiplayer (haven't checked how smooth). it also feels optimized with constant 60 fps for my PC. you better have controller to play this game though, seriously, get one for action game like this.

Story is begin after the events of the special OVA (watch it on youtube or somewhere, recommended, but not required as it's only mentioned on prologue of the story). the girls is now summoned to attend special shinobi ceremony. yes, that's the plot, story progress might be a bit weaker now, but instead we got alot more in depth info of each characters in senran kagura.

Pros :
+ Good Quick hack and slash action
+ alot of girls to choose from
+ Bouncy Fanservice
+ Other features like Photo mode for more ""intimate"" time to your favorit characters
+ ""Creative"" Finish
+ Multiplayer up to 10 person
+ Ryofu (for me)

Cons :
- Story is a bit weaker than SKSV
- can quickly get repetitive, as there only a little variation in single player mode

to Summarize :
- You like hack and slash and anime graphic? : get it
- You like hack and slash with good story? : consider other title first, try SKSV
- You like bouncy anime boobs? : ♥♥♥♥ING GET IT!
- You like Ikkitousen : JUST GET IT! not like that many game you can play as one of Ikkitousen characters."
"Creedition","412 products in account","Posted: March 18","1 of 3 people (33%) found this review helpful","Recommended","4.7 hrs on record","Posted: March 18
												gud bye life,
gud by mi job,
gd b su ligh,
 this game is so erotic, its funny.
Edit:
Few hrs ingame the controls Feels Tab-bit Heavier then Shinovi like say...
Ryōna in Shinovi i can just spam Y Button to get massive amount of AOE Combo but in Estival i can't do that. 
because of animation at the end of their abilities last longer in this one.
but overall the animation and model and looks smoother just the highlight on their eyes is kinda... weird for me.
Edit 2.1: oh yeah... the DLC character 
Naraku make you feel like you are trying to move a bulldozer.
While Kagura is Feels like a Attack Helicopter
Ayame is easy on beginner/button masher"
"Retaliate","27 products in account","Posted: March 21","5 of 11 people (45%) found this review helpful","Recommended","3.6 hrs on record","Posted: March 21
												Honestly one of the best Senran. This is beats all the other 2 by a landslide. Graphics and details are better when transforming so more lewd baby."
"SexyApirIsBeast","62 products in account","Posted: March 19","5 of 9 people (56%) found this review helpful
2 people found this review funny","Recommended","10.0 hrs on record","Posted: March 19
												oppai daisuki<3"
"Rezn0v","12 products in account","Posted: March 18","2 of 4 people (50%) found this review helpful","Recommended","5.2 hrs on record","Posted: March 18
												Nice oppai"
"jake-maga-rfv","1,119 products in account","Posted: March 18","13 of 24 people (54%) found this review helpful","Recommended","0.1 hrs on record","Posted: March 18
												If you enjoy Dynasty Warriors you might get a kick out of this as it has a deeper combo system although it is lacking in level variety and there is hardly any objective-based gameplay or  or particularly interesting maps. You are trading cheesy voice acting for good voice acting with fun and often lewd dialogue. If you enjoyed Shinovi Versus you will like this sequel alot  as there is way less stunlocking, more mechanics, better controls and better graphics here.

Unfortunatly, I cannot recommend the PC version at all if you don't have a controller as the game uses controller prompts and the default keybindings (which can thankfully be changed) are terrible. It's incredibly frustrating to learn the combos when the game doesn't show keyboard prompts and there is no mouse control outside of the main menu.

Overall you are getting a pretty fun hack'n'slash with tons of characters, collectibles, missions and a killer soundtrack that blasts over everything with some nice eycandy. It's a shame that it's let down a bit by a mediocre PC Port.

Oh... and there are boobies too I guess... And ninjas.... And butts...

For a more indepth look at the PC port I made a video you can find below:

	
	
		YouTube™ Video: Day One: Senran Kagura Estival Versus (PC Port Review) 
		
			Views: 532		
		
			Twitter: https://twitter.com/jakeczarnopys Twitch: https://www.twitch.tv/jakerfv Get your Mighty Mug Here: https://themightymug.com/?rfsn=339483.0bea93 Mighty Mug Review:..."
"Ɇmotional","35 products in account","Posted: 22 March","45 of 55 people (82%) found this review helpful
44 people found this review funny","Recommended","3.8 hrs on record","Posted: 22 March
												I'm a simple man, I see boobs I press like."
"RD_littlechi","114 products in account","Posted: March 18","0 of 1 people (0%) found this review helpful
1 person found this review funny","Recommended","18.1 hrs on record","Posted: March 18
												I bought this game PSVita version,but the low FPS is doesn't good,so now in PC the 60FPS can be fight very smooth(0v<)"
"Zeabolos","475 products in account","Posted: March 23","8 of 16 people (50%) found this review helpful
11 people found this review funny","Recommended","5.9 hrs on record","Posted: March 23
												I love boobs."
"InevitableCheese","1,351 products in account","Posted: March 18","5 of 8 people (63%) found this review helpful","Recommended","1.0 hrs on record","Posted: March 18
												I have probably put in 100+ hours on my Vita, but this version is a PS4 port. So far it is completely stable, just like their port of older games. If you like Dynasty Warriors (I am a massive fan of that gameplay), and appreciate a bit of fan service, you will find your holy grail here, complete with 4K and 60fps support. Embrace the 3D Anime Waifu action!

Homura is love, Homura is life."
"Mr.Zwei","790 products in account","Posted: March 18","5 of 6 people (83%) found this review helpful
2 people found this review funny","Recommended","1.8 hrs on record","Posted: March 18
												I'm a simple man. I see boobs, I throw my money."
"[IAF] Phdhoo","10 products in account","Posted: 22 March","35 of 45 people (78%) found this review helpful
63 people found this review funny","Recommended","0.9 hrs on record","Posted: 22 March
												I used to have a girlfriend. now i have over 20.
10/10"
"Wireless Controller","112 products in account","Posted: March 19","4 of 8 people (50%) found this review helpful","Recommended","18.2 hrs on record","Posted: March 19
												Best game ever"
